id,keyword,location,text,target
2181,catastrophic,BTS WORLD 💜,"DM us for more informations, also we encourage everyone who are going to attend ASAP this sunday to donate in any kinds. L…",0
2182,catastrophic,"Lagos, Nigeria",1. Save for your starter emergency fund. There are so many unexpected life events that can happen and if you do no… https://t.co/rI9romgi0B,0
2183,catastrophic,,"Coal is the number one driver of carbon emissions, we need a plan to transition Australia off coal to prevent more catas…",0
2184,catastrophic,"East Anglia, England","More than 2,000kg of carrots and sweet potato have been dropped from planes to feed wildlife displaced from the 'catast…",0
2185,catastrophic,"New Delhi, India","With everything here, not been following the catastrophic #AustraliaFires As always 🐶s give hope. 🐶 saving 🐨s. https://t.co/7l1vSohbdj",0
2186,catastrophic,"Warsaw, Poland",guardianeco: Australian fiction is already challenging the idea that catastrophic bushfire is normal | Rachel Fethe… https://t.co/9tNgtZwrUz,0
2189,chemical%20emergency,"Midway Point, Tasmania",That whiff is like a major chemical spill.. It's now a major emergency for Libs #auspol Scott Morrison looks for wr…,0
2190,chemical%20emergency,Downtown Houston,Local Emergency Planning Communities and chemical incident preparedness post-9/11,0
2191,chemical%20emergency,brisbane,That whiff is like a major chemical spill.. It's now a major emergency for Libs #auspol Scott Morrison looks f… https://t.co/0ZvKyjBjFO,0
2192,chemical%20emergency,online,The yellow/green liquid is probably pepper spray. It's acidic which is causing the ch… https://t.co/AOC81aMBxC,0
2193,chemical%20emergency,My Beloved Philippines,Emergency facemask. ~P250 for pack of 5. Available at your mall hardware stores. I keep a pack in the car for emer… https://t.co/zpPuFp36WP,0
2194,chemical%20emergency,,Get notified of an emergency in no matter where you are! Register for #AlertWR to receive emergency aler…,0
2195,chemical%20emergency,United States,"Alocane Emergency Burn Gel, 4% Lidocaine Maximum Strength Fast Pain and Itch Relief for Minor Burns, Sunburn, Kitch… https://t.co/KNnAVLTaDC",0
2196,chemical%20emergency,"Porto Alegre, Brasil",go ahead and make a playlist with your name. guiding light-muse always-patd bumblebeee-kasabian read my mind-the k… https://t.co/oCq2GVPlOK,0
2197,chemical%20emergency,,"Emergency services? I need an ambulance to ACME Chemical Labs. Yeah, Chad forgot to operate ventilatio… https://t.co/HtN5VPF2tf",0
2198,chemical%20emergency,,An emergency eyewash station is an otherwise simple device that can protect workers against chemical-related eye in… https://t.co/jEr2WZbuDm,0
2199,chemical%20emergency,,"For more than a decade, Raymond Ho has answered calls for California’s poison emergency hotline. One that sticks ou… https://t.co/EOCx1fXR25",0
2200,chemical%20emergency,UK,I believe you can be addicted to drugs but I draw the line at gambling - certainly wouldn’t want any of my taxes g… https://t.co/DETCIXyxly,0
2201,chemical%20emergency,Louisiana/Right behind you,"For ppl in the Ruston area, those sirens don't sound purely for tornadoes. They can be activated for: -severe t-st… https://t.co/71azaBKAyq",0
2204,chemical%20emergency,Banner by @Elektr0_,"The death of the Supreme Leader not long after the outbreak of World War III plunged Dheran into chaos, with multiple f…",0
2206,chemical%20emergency,United States,"The death of the Supreme Leader not long after the outbreak of World War III plunged Dheran into chaos, with multip… https://t.co/BqqDZVXdAG",0
2207,chemical%20emergency,"Portland, OR",She should have gloves and eyewear as a MINIMUM. I used to work in a building that housed chemical… https://t.co/J7sTpZJpTu,0
2208,chemical%20emergency,The great server in the sky,"January 10, 2014 ""West Virginia Declares State Of Emergency After Coal Chemical Contaminates Drinking Water""… https://t.co/Rbn6snA9d2",0
2209,chemical%20emergency,"Oakville, Ontario, Canada",If you are experiencing an eye emergency call Abbey Eye Care right away - the most common eye emergencies include c… https://t.co/IfmzhsEBLZ,0
2210,chemical%20emergency,"Allentown, NJ","It checks for carbon monoxide also, but it talks to you with what the emergency is. Keeps saying “fi… https://t.co/IYPTfErSwf",0
2225,chemical%20emergency,Camp Half-Blood,DOES ANYONE HERE SPEAK HIEROGLYPHICS?! ITS AN EMERGENCY!,0
2226,chemical%20emergency,"Oakland, CA","Also, what do you think of this proposal to treat widespread abortion as a TRUE emergency that cd be all but elimi…",0
2227,chemical%20emergency,"Kansas City, MO",It's more about if a bunch of cars have to leave in a hurry. The parking part is more… https://t.co/7mS0fsV6eF,0
2228,chemical%20emergency,"Bad Wildbad, Deutschland","Also, what do you think of this proposal to treat widespread abortion as a TRUE emergency that cd be a… https://t.co/Ia6s66Y8pd",0
2229,chemical%20emergency,Tamuc ✈️ DDD,#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volunteers on t…,0
2230,chemical%20emergency,"MD, CO, KY",Emergency sirens are located around in the highly unlikely event of a chemical #incident. When the… https://t.co/nFaPq9aa5D,0
2231,chemical%20emergency,"Cincinnati, OH","Flood waters 💦 and standing waters pose various risks, including infectious diseases, chemical hazards, and injurie… https://t.co/YhlulOWKjo",0
2232,chemical%20emergency,BROKEN Hill,"“Culture isn’t something that can be drawn from an emergency bore via a chemical treatment facility” Uncle Cyrill Hunter, Barkandji Elder.",0
2233,chemical%20emergency,"Houston, TX",#QuesSaveLives Hubby just got a fire alarm call and had to suit &amp; boot-up. He works in the Chemical field but volun… https://t.co/5m9ZL34HwM,0
2234,chemical%20emergency,India,"In the Financial Year 2018-19, Deepak Nitrite Ltd- the chemical hub of India spent INR 2.50 crore under its CSR ini… https://t.co/AxQ26chBex",0
2235,chemical%20emergency,,SeaPunk Survival Guide Essentials: 1. The U.S. Armed Forces Nuclear Biological and Chemical Survival Manual 2. I… https://t.co/GcHdCQPIKn,0
2237,chemical%20emergency,"Chattanooga, TN","Are you a firefighter, a chemical facilities employee, or have experience in emergency services? The Hamilton County Hazmat…",0
2238,chemical%20emergency,"Hamilton County, TN","Are you a firefighter, a chemical facilities employee, or have experience in emergency services? The Hamilton Coun… https://t.co/q4OlJ4PZ0B",0
2240,chemical%20emergency,"Santiago, Chile",First Responders play a critical role in the face of a chemical incident. Ensuring that emergency response training instructors h…,0
2242,chemical%20emergency,Montreal-ish,"Same-ish. I was a bit older, and Jeopardy was on. The emergency broadcast system came up (I’m Canadian… https://t.co/A0tUGJa4UL",0
2246,chemical%20emergency,"Essex, UK","Managing Director of Industrial Chemicals Group, Edwin Strang, tells emergency services and official… https://t.co/2GdzDvqSKQ",0
2250,chemical%20emergency,"Dumbarton, Scotland",Emergency services on scene of 'industrial incident' at Scots chemical plant https://t.co/mSUdYmjEVe,0
2255,chemical%20emergency,"Scranton, The Electric City",😳 A similar $1.5 million emergency chemical clean up took place two years ago. https://t.co/U6SJrVAf1M,0
2256,cliff%20fall,,"""As climate scientist Kate Marvel put it, '#Climatechange isn’t a cliff we fall off, but a slope we slide down.' Every…",0
2257,cliff%20fall,,Combine this with the fact that Lan Wangji only realized Wei Ying just wanted him to believe him when he stepped back to the…,0
2259,cliff%20fall,Texas,I wish no one ill will but this man is so far left it’s a wonder he didn’t fall off a cliff. You can’t act like an idi…,0
2260,cliff%20fall,"Lewiston, ID",Fall in love... fall off a cliff... it’s all the same to me.,0
2261,cliff%20fall,"Abuja, Nigeria","Good morning folks remember that when God leads you to the edge of the cliff,trust him fully and let go,… https://t.co/T0NTe5fzxe",0
2262,cliff%20fall,,"Well I tried to be nice to Clemson fans. Said yall most likely bout to get another. But yall were rude. Hope ol ""li… https://t.co/7BD9S3HLPd",0
2265,cliff%20fall,Lost in a sea of Text,"I've only started, but I feel I should mention I found a MDZS/CQL fic where WWX goes back with LWJ to Gusu after su… https://t.co/lSreFc57Mi",0
2267,cliff%20fall,"Bonaire, GA",fuck it I’m not a bad person idk 😐 if you can’t see it just going to do me nothing really matter anyways most of y’… https://t.co/cMjQtXmd95,0
2268,cliff%20fall,Plotskiville,Update at 18:15 Tuesday to do list - Sleep in ☑️ Drink coffee ☑️ Walk to the dog beach ☑️ Flat tyre ☑️ Walk to an… https://t.co/PBnxaM0hfT,0
2269,cliff%20fall,,My first impression is his acting in the first episode of untamed when he fall down from that cliff. Nex… https://t.co/ZJ451eSbMg,0
2270,cliff%20fall,melbourne,If a scientist said if you jump off a cliff you will fall because of… https://t.co/yTsM6Nwa0r,0
2271,cliff%20fall,"Minnesota, USA",My life is so fucking boring. I want to do something spontaneous... Like fall off a cliff or something,0
2272,cliff%20fall,Mind your own fucking business,Travis Manawa [about Brandon's group]: I think they're dangerous. Chris Manawa: Maybe that’s what it takes. #FearThe…,0
2273,cliff%20fall,"Lagos, Nigeria","This is not surprising though, enugbe causes the loss of morals. Why do you think Marlians exist…",0
2274,cliff%20fall,Portugal,a high IQ play would be being bearish $BTC for January 2020 should fall off a cliff soon https://t.co/v7SClFdWRc,0
2275,cliff%20fall,,"newsflash bryan, fall off a cliff",0
2276,cliff%20fall,,a high IQ play would be being bearish $BTC for January 2020 should fall off a cliff soon https://t.co/v7SClFdWRc,0
2277,cliff%20fall,"Sydney, Australia",Time will tell when I fall off a cliff or high building,0
2278,cliff%20fall,,Fall off of a cliff. https://t.co/YdXWdgtTTD,0
2279,cliff%20fall,"lagos,9ja","This is not surprising though, enugbe causes the loss of morals. Why do you think Ma… https://t.co/2xJ87kGhnX",0
2281,cliff%20fall,In my closet,What do you do when you're a piece of shit and everyone thinks you're a piece of shit too? Do you just fall off a cliff and die? 🤷,0
2282,cliff%20fall,,Combine this with the fact that Lan Wangji only realized Wei Ying just wanted him to believe him when he stepped ba… https://t.co/9GeSyTO6Pq,0
2284,cliff%20fall,she/they ⚢,i wouldn’t even be surprised if they somehow made yelena fall off a cliff to save nat 🤣🤣they hate women 🤣😄,0
2285,cliff%20fall,read my carrd | s/t,"mmmm tropes where the hero is about to die/fall off a cliff and instead of the enemy killing them/leaving them, the… https://t.co/dW6AyYnk8I",0
2286,cliff%20fall,,"Now...say it with me followers... Pedophiles/MAPs will never EVER be accepted by society, and that they should go fall off…",0
2288,cliff%20fall,,Ppl are missing the inspiration inside the misery America is at a crossroads imo If we go to the left it will make America…,0
2289,cliff%20fall,"Mississauga, Ontario","in 97 days my son will lose his needs and evidence base therapy. He will be done, with no… https://t.co/CAO9VoR956",0
2290,cliff%20fall,London,"Who cares? They're fucking idiots, I'd Gladly watch fall off a cliff",0
2291,cliff%20fall,new york,Cliff note version: Divided they fall 🙄,0
2292,cliff%20fall,"Los Angeles, CA",Imagine if you still had Joe Mo (or KC) calling those plays in Columbus?! Or a healthy Cliff....pr… https://t.co/EhTaxiUCAu,0
2295,cliff%20fall,"North Carolina, USA",WHAT IS THIS INFORMATION?? Did someone fall off a cliff? Is it a secret child? Do they have an extra toe?? #BachelorNa…,0
